ZoneID,ZIDX
120,2.683313585089901
121,1.389329630497646
122,2.684831933059550
123,2.702819091812968
124,2.700753207313829
125,2.633202896324060
126,2.663229393347822
127,1.261849049356255
128,2.677906533782961
129,2.641792562508674
130,2.652676239601985
131,2.676694010261725
132,2.620289223793190
133,2.630839994859334
134,2.612210412466243
135,2.664591066526117
136,1.263686882532092
137,2.681912189940084
138,2.658939278343524
139,2.668713411732782
140,2.639761388861692
141,2.671468337334674
142,2.693619273296269
143,2.667222831543798
144,2.649270588075364
145,2.677081054158181
146,2.686186868532992
147,2.669676918791794
148,2.682903087352921
149,2.669076394449132
150,2.671840743118677
151,1.229496478965258
152,1.156247297399574
153,1.241112908831265
154,2.667222831530381
155,2.683874805451481
156,2.667494058135298
157,2.671394520314216
158,2.674915944121196
159,2.682409335070109
160,2.687573083857821
161,2.646561573045367
162,2.689222024439501
163,2.639761253233473
164,2.700225240404414
165,2.630839678382213
166,2.663229257713073
167,2.649270530528997
168,2.652676510872904
169,2.630840073940615
170,2.664591287344140
171,2.692738633986484
172,2.702659251183775
173,2.652676510872904
174,2.643754315073611
175,2.688372363767157
176,2.660404940037346
177,2.673321078203693
178,2.643753935292636
179,1.183444078596937
180,2.694164074973478
181,2.692387458099601
182,2.663229031624216
183,2.664876641171031
184,1.205280639816709
185,2.676595922973533
186,2.657514122281769
187,1.266050016849609
188,2.706614081546187
189,2.657436096550976
190,2.669814490200457
191,2.660404702666748
192,1.172893624029471
193,2.647075025080701
194,2.633202896341307
195,2.660967904191131
196,2.724151220245743
197,2.668494778268967
198,2.633202516588514
199,2.730819038023982
200,2.651068201334852
201,1.205280260037778
202,2.726720705018258
203,2.683759205979537
204,2.679903805572778
205,1.202702255206881
206,2.683875121963141
207,2.652675859810733
208,2.643753935295511
209,2.687533274935476
210,2.643753935295511
211,1.201874815676949
212,2.704609143392221
213,2.675666223935704
214,1.326276084531255
215,2.649270242825051
216,2.639761253233473
217,2.630840153043347
218,2.667222240725347
219,2.661834226793786
220,2.660405319831994
221,2.687666905787863
222,2.693926047018151
223,2.683081936207023
224,2.643754631523914
225,2.657815650319762
226,2.643753935295511
227,2.675543069442752
228,1.296083771801652
229,1.175716613263605
230,1.178408675323349
231,2.649270242811983
232,2.720284418252654
233,2.686698902870122
234,2.691739328503496
235,2.645611408001861
236,1.198256474502483
237,2.684361586209323
238,2.672015386994337
239,2.657436096550976
240,1.200093937299539
241,1.320284325155998
242,2.620289223797501
243,2.701742167548475
244,2.691120043431861
245,2.650998759062526
246,2.643754251763061
247,2.667222620536053
248,2.677997325518849
249,2.650811199343877
250,2.659618703478347
251,2.692557830677703
252,2.685629601597784
253,2.652675859840303
254,2.720221090807489
255,2.716378064291607
256,2.643753935295511
257,2.671023893387290
258,2.620288844099911
259,2.656484171854694
260,2.643753935295511
261,2.690851594794497
262,2.671832044484264
263,2.670958264153962
264,1.339390572039168
265,2.674467448603290
266,2.680905722307033
267,2.720700023578867
268,2.663228760354758
269,2.690262299235499
270,2.719604800666938
271,2.652676239606913
272,2.678485145697612
273,2.707970054232161
274,1.385854122262060
275,2.652676510887690
276,2.680957358708328
277,1.253132645461812
278,2.641791842274873
279,2.694429112742165
280,1.219826640930487
281,2.643754251777434
282,2.647489240366001
283,2.704037280955434
284,2.673255007515333
285,1.210040196919641
286,2.688506263770790
287,2.643753935295511
288,2.681912189941571
289,2.663229076852440
290,2.718962961826768
291,1.465304468687985
292,1.214438349097005
293,2.669739542182267
294,1.254543902340882
295,1.298776981193033
296,2.677776281152799
297,2.669682235558048
298,1.206911093295193
299,2.678838242514546
300,2.663229031638592
301,2.675367267504801
302,2.677098188866264
303,2.718535451136944
304,1.192365585617028
305,2.660404987513505
306,2.700539292272171
307,2.710894053115954
308,2.741377207995191
309,2.633202516588514
310,2.660404702666748
311,2.680905922214715
312,2.639761185402304
313,1.205280531308697
314,2.661620157141918
315,2.680756103495264
316,2.669851674843378
317,1.383007467613714
318,2.669489466985500
319,2.668494695715957
320,2.660404702655966
321,2.642127203148072
322,2.686112515217710
323,1.250920071694028
324,2.674467150715631
325,2.683716225168439
326,1.196358651977784
327,2.779061584323818
328,2.633202136852970
329,2.728317877182437
330,2.672152014752059
331,1.257319173440091
332,2.664591022369521
333,2.657237509427172
334,2.675706418838023
335,2.668494736993415
336,2.633202516588514
337,1.300077932177620
338,2.704862493812778
339,2.657089393876278
340,2.667222747122562
341,2.689608585546897
342,2.731455107734364
343,2.677775753618981
344,2.663228760354758
345,2.643754315073611
346,2.657435796707187
347,2.676694046083588
348,2.663228760354758
349,2.643754315056363
350,2.663229076852440
351,2.672789579194565
352,2.658939278345735
353,2.739577746403017
354,2.669739582587177
355,2.667470966400204
356,2.684589591317366
357,2.675591450683810
358,2.686699385200456
359,2.729041980894545
360,2.687054390470445
361,2.669661394157371
362,2.658939619172023
363,2.675591414164907
364,2.643754188466815
365,2.734597087524703
366,2.674767961243114
367,1.175716974889019
368,2.679881244653167
369,2.667855141870559
370,1.273125185946586
371,2.678791449322587
372,1.213949680213540
373,2.661834550996362
374,2.668495025977396
375,2.630839994823402
376,2.705543167397297
377,1.391292338568584
378,2.643753935312759
379,2.668585149313962
380,2.689379961259960
381,2.742120444828370
382,2.671376312302736
383,2.620288844078354
384,2.643753935295511
385,2.686698902879705
386,1.211543873322690
387,2.672151472155379
388,2.685128121262598
389,2.722805396353462
390,2.727486483704587
391,2.652675859823055
392,1.223562347852601
393,2.590733459519838
394,2.696791765719075
395,2.643753935295511
396,2.689907834468713
397,1.339151552448044
398,2.668829166582260
399,1.232485577032313
400,2.652676239601985
401,2.674750139241062
402,2.630840469506095
403,2.713148190630516
404,2.745988331287615
405,1.381372108992360
406,2.737871870770380
407,2.682848911424536
408,1.233510155840830
409,2.686157423972149
410,2.683162710512292
411,2.654306376595343
412,2.685905007543735
413,2.691675726185625
414,2.692929666160246
415,2.690347850317348
416,1.185806537071143
417,2.662864376061024
418,2.672726725858745
419,2.670958501525464
420,2.739099586007899
421,1.215833477071271
422,2.658438382511576
423,2.654306693080470
424,2.633202136852970
425,1.299104983198030
426,1.236479237311019
427,2.633202516588514
428,2.688955722777611
429,2.693938838879771
430,2.672151627188941
431,2.652420220115601
432,2.652675859823055
433,2.630839678382213
434,2.721927605508940
435,2.726337295639130
436,2.677776070139795
437,2.660404702655966
438,1.110528071126834
439,2.677775964628790
440,2.691695432746928
441,2.643754251763061
442,1.304114975243440
443,1.360823896790270
444,2.620288844078354
445,2.732390769478629
446,2.681307482476726
447,2.673114982871428
448,1.169925599161868
449,1.200094115323629
450,2.663229076866815
451,1.276120312082612
452,2.724363353773341
453,2.649270588072751
454,2.663229348136274
455,2.630839994823402
456,1.206911093295193
457,2.687756487475469
458,1.211544311550735
459,1.200122136252284
460,1.254338775456909
461,2.664411130932375
462,2.643753935312759
463,2.701957494784987
464,2.676693902756942
465,2.652675859823055
466,2.663228760354758
467,1.309550864008223
468,2.643753935295511
469,2.652675859823055
470,2.674842046013611
471,2.704053685903110
472,2.658605097574513
473,2.696014989847852
474,2.688142114558854
475,2.667222240715764
476,2.697142835069145
477,1.289135560888443
478,2.688508274871443
479,2.670958501550622
480,2.698869308779828
481,2.620289223793190
482,2.656347058796795
483,2.685269518166423
484,2.660404940037346
485,1.159981872017782
486,2.694273150549186
487,2.743651803680240
488,2.678577466837875
489,1.397412149425086
490,1.363250354425726
491,2.673458931859488
492,2.633202136852970
493,1.376513764448922
494,2.639760914150755
495,1.500252035740328
496,2.717753005895824
497,1.239303453810202
498,2.681912386408948
499,2.639761321030682
500,2.654306693080470
501,2.663229031638592
502,1.529621591043402
503,2.633202516588514
504,2.633202516588514
505,1.410962306253023
506,2.676640392919723
507,2.771353821458040
508,2.701077608302165
509,2.707727511650837
510,1.275139204324908
511,2.770597864946015
512,2.736538770138875
513,2.700199153567273
514,2.745219793622721
515,2.670076616860736
516,2.693746849430705
517,1.302902421751302
518,1.300077742233563
519,2.654306693094844
520,1.300077742240273
521,2.688029353795682
522,2.652676131093973
523,2.671366056970028
524,2.679498665360225
525,2.680164588947140
526,2.679584565488876
527,1.322904690217211
528,2.643754251763061
529,2.639761185402304
530,2.669739542182267
531,2.687623754959874
532,2.702456439958242
533,2.715236383254581
534,2.750354768233352
535,2.696032990215249
536,2.695944183849017
537,2.801280110286674
538,2.743110548686082
539,2.672152014752059
540,1.210040646681337
541,2.663228760354758
542,2.739441847863414
543,1.420866760691649
544,1.296083568305868
545,1.313743607763420
546,2.735378290742996
547,1.324055413415413
548,2.633202136852970
549,2.641792169648331
550,2.728579598942641
551,1.236479205657579
552,2.633202516605762
553,2.721483897050323
554,1.279429382577916
555,2.668494736985914
556,1.213009102870690
557,2.654306376580968
558,2.704973404604632
559,1.352281943813732
560,1.266719838790167
561,1.276604566327736
562,2.654306693094844
563,2.643753935312759
564,1.243724415716492
565,1.268320557184878
566,1.363869541457188
567,2.643754631555535
568,2.674394015606444
569,1.339638671704049
570,1.350824996595519
571,2.708984073516810
572,2.676694117759798
573,1.246223620012062
574,1.323326167527683
575,1.295287969963869
576,1.229298159644665
577,2.714573214603370
578,2.633202516605762
579,2.633202136852970
580,2.785004080682276
581,2.643753935281137
582,2.690796681870768
583,1.274642041539020
584,1.311620418135939
585,2.729189964495779
586,1.300077953263535
587,1.300077953277433
588,1.302902542353916
589,1.201874873202523
590,2.684831559456538
591,2.716089192757617
592,2.691051911541503
593,1.296361167271986
594,2.778591504561798
595,1.221098848224068
596,2.699659388973402
597,2.766661949666144
598,2.730536291638166
599,1.205280531308697
600,1.159981872060891
601,2.690520323959280
602,2.676694046093353
603,1.287958022323650
604,2.689539408506192
605,1.464727095995464
606,2.725027983165654
607,2.710042652981648
608,2.766290614315139
609,1.205280477059543
610,2.673321344065462
611,1.234516688386349
612,2.666782065608575
613,2.728801722461655
614,2.643754251777434
615,1.172893624007913
616,1.185806916803238
617,2.714695783399344
618,1.214438858582998
619,1.225903829453280
620,2.630839994823402
621,1.216502644584348
622,1.266049978874141
623,1.251667095917084
624,1.246223620013277
625,1.479961466298669
626,2.657435796716266
627,2.700192233632448
628,2.690647420758254
629,2.709857394544326
630,2.702535701257098
631,2.672151472158899
632,2.697558682408746
633,2.772855385993843
634,1.339722079296186
635,1.205860540488931
636,2.643754315073611
637,2.788337292718316
638,2.681912386403000
639,1.336505858281269
640,1.261223069161824
641,1.200093996624792
642,2.620288844099911
643,2.712388278900567
644,1.227071550926973
645,2.633202516588514
646,2.773006760831205
647,1.318374949868440
648,1.206910776810067
649,1.233509855973014
650,2.769001674408114
651,1.287159477075557
652,1.322904668875388
653,1.267196314563588
654,1.247033222796711
655,2.655892484863545
656,1.271038799638776
657,2.643754315073611
658,2.673321192138398
659,2.665921793826289
660,1.243724806722252
661,1.297781588195913
662,2.699037661791380
663,2.702169583324374
664,1.267196314549211
665,1.433385062859772
666,2.727936842058464
667,1.267196314568662
668,1.260590434543388
669,2.657435796707187
670,1.241996631701348
671,2.700726718518263
672,1.280341084302077
673,1.159981397455474
674,2.764066082854223
675,1.314448283866160
676,1.331174963953181
677,2.655892484861214
678,2.697954319850306
679,1.282992834078201
680,2.675591158531938
681,1.267196314568662
682,1.424390666634809
683,2.590733459491105
684,1.192365314368558
685,1.319557306905417
686,1.327887799622880
687,1.259444789673480
688,1.279429412720438
689,1.279429412720438
690,1.172893244314635
691,2.727855105517168
692,1.279429141381223
693,1.281238651513753
694,2.777620712397681
695,2.750431452317851
696,1.276120455724953
697,1.232485509195115
698,1.311431679951381
699,1.264880428344209
700,1.275631908847711
701,2.744981930307310
702,2.678840192066634
703,2.620289318699952
704,2.723762223098384
705,2.715950081134913
706,1.232629939550464
707,2.663229076850386
708,1.223562347852601
709,1.291525304593464
710,1.305721472107258
711,1.269423133201577
712,1.304711820845350
713,1.395547475457558
714,2.701247057560277
715,1.267196631105594
716,1.298455413096345
717,1.219826851943983
718,1.314268712956224
719,2.652676131113687
720,2.655441268887789
721,1.291323825507221
722,1.282992819894037
723,2.739558985738217
724,2.671840296506946
725,2.691234991937391
726,1.198256106987992
727,1.294564438543695
728,2.762024077303933
729,1.242866841183555
730,1.246223566514296
731,2.747211427589204
732,1.248619441396360
733,2.655892484856552
734,2.718886091618902
735,2.775106643865778
736,2.744292924212247
737,2.720642380118357
738,1.277169937798689
739,2.699982101937214
740,2.703418941308419
741,1.277561526297212
742,1.267196314568662
743,1.263686763834999
744,2.666046021471310
745,1.188076654320970
746,2.770145855249626
747,1.279429277057399
748,2.675591341132007
749,2.703446443646898
750,2.687610523409041
751,1.284274851092293
752,1.297617102317254
753,2.712332773379832
754,2.699054575162198
755,1.307419299464108
756,1.339396868640145
757,2.701828709061000
758,1.281682277561565
759,1.287159529832892
760,1.292896300110006
761,2.697558707407133
762,1.279887035507115
763,1.213009720061811
764,2.777899447179776
765,1.317829592738367
766,1.267196631110668
767,1.267196631105594
768,2.748885303785511
769,2.658939911329377
770,2.710557439443529
771,1.312298581999207
772,1.261848967667095
773,1.183444315953142
774,1.341302837560474
775,2.689469457506873
776,2.660404702666748
777,1.285141294843504
778,1.247831660226560
779,1.203602712492558
780,2.755690529269985
781,1.311289832253550
782,1.159981397477029
783,2.725823952388614
784,2.665921448554401
785,2.737346356297258
786,2.643753935298386
787,1.396029521055301
788,1.330730478087609
789,1.252781610622288
790,2.722195298728387
791,2.660404702666748
792,2.705794710622013
793,1.178408675307671
794,1.307606927037858
795,2.670958382846773
796,2.734862012885329
797,1.224756259938267
798,1.196358778572944
799,2.675838466068473
800,2.694429139120649
801,2.720374975791428
802,1.224756414965022
803,1.368611015904954
804,2.687177863883071
805,2.764161357296902
806,1.278502864254916
807,1.287159477067170
808,2.663917527127256
809,2.660404702658123
810,2.703010675222422
811,2.684831683993631
812,1.223562347863383
813,1.256641681172188
814,2.684605775494701
815,2.677577586782169
816,2.672151743459000
817,1.235554579165291
818,2.661833948880178
819,1.196358715271087
820,2.709545249866873
821,1.426312055330906
822,2.714033137654379
823,1.196358335515984
824,2.744770333750500
825,2.712330491368687
826,1.206911304283651
827,1.317689566446787
828,1.337405983585185
829,1.333927878821210
830,2.701695045056831
831,1.283850695785166
832,1.314016546261958
833,1.281682147074322
834,1.380816584195642
835,1.356133527556643
836,1.282559217465295
837,1.238470897837996
838,2.694641966827491
839,2.724416890493876
840,1.240215161027395
841,2.728889350245567
842,2.670529934248705
843,2.668095538598450
844,1.172893718936233
845,1.316541355325493
846,2.704427728325191
847,1.263080943893157
848,2.664133625847179
849,1.299104725668355
850,1.215833748353051
851,1.331735981744286
852,1.244569610343673
853,2.676912729436708
854,1.251666730664377
855,1.226633588919327
856,1.203602489087152
857,2.714184205672439
858,2.701247151342745
859,2.654655873406242
860,2.659932902612341
861,2.714072839137855
862,1.356498757227194
863,2.643754251760186
864,1.514840300970533
865,1.211544019402227
866,1.215833477065110
867,2.665921707513901
868,1.339884100295203
869,1.196358651980659
870,1.376513792627893
871,2.657436096550976
872,2.691965210135201
873,1.191924088374996
874,1.251027221757222
875,1.299104800775872
876,1.166796525198190
877,1.337618808849059
878,1.337941516465866
879,2.706497571578598
880,1.271476503256387
881,1.266050016857373
882,1.219826640940071
883,1.219826640940071
884,1.240215101664449
885,1.259950684001662
886,1.312996379238490
887,2.656291377699489
888,1.169925099550743
889,1.268513390347169
890,1.446468499637838
891,1.228195777867339
892,2.684467053637098
893,1.245402508027379
894,2.679016374329159
895,1.232485509201276
896,2.710575495925970
897,2.725011369958538
898,2.690616695560437
899,2.652399386546904
900,1.257318908426859
901,1.274642139786271
902,2.651916180982329
903,2.686590218915483
904,1.303814234103313
905,2.652676131106294
906,2.722037821439461
907,2.707922000431105
908,1.285528754480991
909,1.253132740411592
910,1.241996689243220
911,1.218526150885815
912,2.693123120931741
913,2.704203172499797
914,2.666799170540416
915,2.673791348032862
916,2.641792235129343
917,1.210675800913275
918,1.245402779337045
919,1.246223566511867
920,2.641791842271900
921,2.694533643819567
922,1.230380470348129
923,1.287958165431391
924,2.705193241910800
925,2.722239184956351
926,1.223562347863383
927,2.679756321285943
928,2.673550494306078
929,1.428417579292981
930,1.263686803402521
931,1.292530930659650
932,1.250919627712280
933,1.295040643578484
934,1.363629070542467
935,2.673320888283842
936,1.263080943875904
937,2.666061086256019
938,1.223562901750970
939,2.650998759067599
940,1.290074457970264
941,2.678838449693119
942,2.692677007148261
943,1.259950979437957
944,1.339884041931942
945,2.696490713682635
946,2.720238676453028
947,1.273125202749711
948,2.641792169648331
949,2.681912386408948
950,1.307888792234837
951,2.645651706773268
952,2.691120266869577
953,2.688508391741272
954,1.243103710049176
955,1.312479448978342
956,1.266626002660197
957,1.225114452818947
958,2.669805624583536
959,1.264880680287624
960,1.210040496763430
961,1.279429367503568
962,1.238057932847465
963,2.696736881014099
964,2.697691095566400
965,2.706658865914326
966,2.732423316286122
967,1.250919627711160
968,1.393135741616588
969,1.279429171533456
970,2.662916758643106
971,2.674467299655425
972,1.311957887412657
973,1.334640427071582
974,1.259304105213969
975,2.643754251763061
976,1.236479174005559
977,1.253851762590866
978,1.246223593260755
979,2.710303111113214
980,2.697239824391680
981,1.247033512956889
982,1.230380470348129
983,1.283850723714039
984,2.688906181369728
985,1.260590371942845
986,1.227071960543837
987,2.691798171517230
988,2.665541689425994
989,2.731338192129157
990,1.311109652156730
991,2.676693938596774
992,2.707145249151075
993,1.338905609701649
994,1.313508559123322
995,1.282559160348139
996,1.290289526257828
997,1.255956732236537
998,2.750394249983228
999,1.203602489084615
1000,2.695509223895561
1001,1.416039297708356
1002,2.626965315634236
1003,1.213009340241289
1004,1.283850556133797
1005,2.696467367494932
1006,1.227071774350049
1007,2.683874837103484
1008,2.620289698419101
1009,1.222344225235763
1010,2.658939862645330
1011,2.727219244829647
1012,1.292531110978332
1013,2.650998423981482
1014,1.208496885073606
1015,1.395153446872105
1016,1.231442539144192
1017,1.243953519818657
1018,1.196359031738637
1019,1.259950768403088
1020,1.343828330012235
1021,1.283360470596077
1022,1.307888709255917
1023,1.351295605585199
1024,2.709830202065282
1025,1.305887326518567
1026,1.237436021950447
1027,1.219826851942066
1028,2.687551834172825
1029,2.783568549568394
1030,2.676694046094980
1031,2.691909632816596
1032,2.660405082476489
1033,2.620288844099911
1034,2.704229464093512
1035,2.630839994844961
1036,1.417156837883395
1037,2.772376968121388
1038,1.326468705318783
1039,1.317902731365049
1040,2.652675859823055
1041,1.336555977281267
1042,2.643754631541162
1043,2.650998759062526
1044,1.314519892981903
1045,1.307323962180607
1046,1.307632471325417
1047,2.679881346375922
1048,1.279429412725230
1049,1.424240189127752
1050,1.350387234739044
1051,2.680905988848075
1052,1.318325485592621
1053,1.287159820013219
1054,1.283850723720382
1055,1.283850723720382
1056,1.280341084307469
1057,2.708843963729167
1058,1.254561779180877
1059,1.261340728979259
1060,2.718320881187664
1061,2.729812132473636
1062,1.308725801346207
1063,1.292452088675756
1064,1.293619686316592
1065,1.241112675082185
1066,2.734587937753926
1067,1.263686645121489
1068,2.643754315056363
1069,2.705591492993368
1070,2.774986218803761
1071,1.339710006920904
1072,2.767020112937183
1073,1.287159556212740
1074,1.314519769645964
1075,1.338363319857342
1076,1.206910776810067
1077,1.304114916195032
1078,1.207122043359861
1079,1.291421074619065
1080,1.314769906101272
1081,1.343956180162106
1082,1.381055312922304
1083,1.263487130324932
1084,2.683903637353203
1085,2.650998759062526
1086,1.250919775703691
1087,2.745980157260415
1088,2.686699415345308
1089,1.206911040554979
1090,2.687171629638973
1091,2.688234490101507
1092,2.672152014752059
1093,2.717055886110844
1094,1.395463874205853
1095,2.714797502542280
1096,2.660404702666748
1097,1.239303514100235
1098,1.311025279617050
1099,2.738489165577620
1100,2.660405034991782
1101,1.304290959796597
1102,1.308693538975738
1103,2.660404702666748
1104,2.650914334307508
1105,2.652676239601985
1106,2.669739299743041
1107,2.687819531417036
1108,1.345996313561063
1109,1.289348446810360
1110,1.368905645482432
1111,1.252329237321175
1112,1.452588930925083
1113,2.690549136288242
1114,2.702304910587695
1115,1.261502361663563
1116,1.355028343274745
1117,2.718870687133115
1118,2.633202516605762
1119,2.688502752231563
1120,2.697158845731034
1121,1.339196083566702
1122,2.655892895436794
1123,2.683093016190575
1124,2.710129991355303
1125,2.666965270084747
1126,1.203602768329189
1127,2.635471961997268
1128,2.718014630038648
1129,1.222343699961434
1130,1.158276575774526
1131,2.721405055386744
1132,2.682004517425541
1133,2.663229122060093
1134,2.747921701834030
1135,2.698390706699390
1136,2.737923004206729
1137,1.185806916803238
1138,2.704769061376636
1139,2.716244058357779
1140,2.713353906170450
1141,2.688619242937340
1142,2.659912314416418
1143,1.304729202459120
1144,2.717832079625945
1145,2.736095753180351
1146,1.392347359390800
1147,2.620288844078354
1148,2.655892484861214
1149,1.159981872039336
1150,1.217195378415580
1151,1.248619569717477
1152,2.747132344850161
1153,2.663229122053932
1154,2.696235499679181
1155,2.650998759062526
1156,1.227071960530776
1157,1.337145297736640
1158,2.679371513497414
1159,1.348683730265976
1160,1.381451067008823
1161,1.422597404085557
1162,2.670958382852663
1163,2.639760914150755
1164,2.664591022369521
1165,2.688350235365862
1166,2.674467150715631
1167,2.684064127121314
1168,2.817156853932532
1169,2.710425732114673
1170,2.657435796713997
1171,1.267196333176952
1172,2.677526734988843
1173,2.700921874526804
1174,2.691806924763842
1175,2.717782466203525
1176,2.713270184727099
1177,2.654306693080470
1178,1.295390262341411
1179,2.734151298422677
1180,2.692611963230137
1181,2.654306640342652
1182,2.704932083005266
1183,2.714132762589420
1184,1.288000612970249
1185,1.188076654347505
1186,1.143337859727378
1187,1.332551725282362
1188,1.295865257489380
1189,2.689644848452176
1190,2.694481415700987
1191,2.672443688650227
1192,2.660404987517818
1193,2.678838138932605
1194,1.192365314374719
1195,2.677666441650930
1196,2.771039982094292
1197,1.271940718899599
1198,2.663229031638592
1199,1.214438626991680
1200,2.671085429581112
1201,2.769634229850716
1202,2.721502088940591
1203,2.668494695714082
1204,1.328874132162273
1205,2.708310112665179
1206,2.705602240730585
1207,1.237435835150871
1208,2.726329692896719
1209,2.715471601925753
1210,1.200093640580725
1211,2.677775753620578
1212,2.731973092541840
1213,1.231442504618406
1214,2.742874405675837
1215,2.674569495340522
1216,2.658235375611925
1217,1.309550747537267
1218,2.711328481107957
1219,2.662296241712842
1220,2.700620491514197
1221,2.630839994844961
1222,2.668494778276467
1223,1.381459139935044
1224,2.700528221500724
1225,2.677472901518038
1226,2.668309722938818
1227,2.674467597554156
1228,2.845120914012570
1229,2.689392058830966
1230,2.703284850873930
1231,1.481690656584310
1232,1.224756143673723
1233,2.652676131111223
1234,2.700419241147208
1235,2.660404702666748
1236,1.273635321794729
1237,2.776062536688820
1238,2.650998368129685
1239,2.698094989819268
1240,2.685335919200624
1241,2.696214231399185
1242,2.718422522344372
1243,1.282487036864289
1244,2.685630400750231
1245,1.275503502943300
1246,1.236479015745200
1247,2.635472254116197
1248,2.683874615537665
1249,2.702862270652734
1250,1.308847866365057
1251,1.276504717421483
1252,2.633202136852970
1253,2.685772698132631
1254,1.416643714259701
1255,1.196358335510235
1256,2.698315227500918
1257,2.690229256059547
1258,1.156247297399574
1259,2.687985855297147
1260,2.683757969360776
1261,1.300283087686248
1262,2.690262611044410
1263,1.230380400019727
1264,1.511807342033318
1265,2.696667093095806
1266,2.678838449691551
1267,1.306094752799212
1268,2.734729690583800
1269,1.205280531308697
1270,1.261848865554092
1271,1.407997602332255
1272,2.681912451888012
1273,2.657436146520628
1274,1.400558113267469
1275,2.716106603489974
1276,2.663229031638592
1277,2.654307009565596
1278,2.693430696301691
1279,2.683875153623596
1280,2.678496672184363
1281,2.775850628367701
1282,2.704989189588711
1283,2.702979738375882
1284,2.689079042342835
1285,2.630839678382213
1286,2.720290457130115
1287,2.701703388420184
1288,2.667222831520798
1289,2.728628476184421
1290,2.721597152934486
1291,2.668494448003719
1292,2.708441364089198
1293,2.693667158099241
1294,2.688961310771375
1295,2.664590757393132
1296,2.641791842277848
1297,2.778169877210681
1298,1.230380153833704
1299,1.309038770412396
1300,2.735353583083196
1301,1.303342013719338
1302,2.675288653896883
1303,2.678838069868465
1304,2.655892382209709
1305,2.704667268585808
1306,2.703625183782873
1307,2.698296809287514
1308,1.211543922013699
1309,2.682359314080845
1310,2.722987872295604
1311,2.738473711321859
1312,2.771958129905166
1313,2.755609443949854
1314,2.693983740388822
1315,2.768656922623260
1316,2.695992845423296
1317,2.691204739716075
1318,2.726735938037216
1319,2.658939473110178
1320,1.279977796001569
1321,2.670957947641471
1322,1.351359524550164
1323,2.697664100191306
1324,2.704874079371532
1325,2.667222240731097
1326,2.750188040727316
1327,2.705080780122366
1328,2.688849980126313
1329,2.650998088867355
1330,2.668494613138454
1331,2.668934803881948
1332,2.675625713816672
1333,1.430880973055310
1334,2.664590934038175
1335,2.685680675091220
1336,1.284274490625214
1337,2.709782520471899
1338,2.663229031638592
1339,2.795795737631802
1340,2.683874963704133
1341,2.678668479003990
1342,2.723491317255224
1343,2.755507446017869
1344,2.655892946763279
1345,2.769348735947673
1346,1.231442504619974
1347,2.738443287726740
1348,2.669739582589012
1349,1.213009387730386
1350,2.705402387653264
1351,1.255956867887253
1352,2.780019109541563
1353,2.681383436280013
1354,2.680905655671854
1355,2.695134110520448
1356,1.307323934251341
1357,2.670958185029146
1358,2.738927657427872
1359,2.806236987419367
1360,1.215833160565374
1361,2.739679281062111
